,ad_id,ad_type,advertiser_id,advertiser_name,public_ids_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,spend_range_min_usd,spend_range_max_usd,ad_url
51,CR489567482231652352,Video,AR102186205503815680,SECURE DEMOCRACY,EIN ID 82-3846342,2021-03-31,2021-04-14,15,100k-1M,1k-50k,2021-04-01 00:30:00+00:00,2021-04-14 21:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR102186205503815680/creative/CR489567482231652352
52,CR130531855786049536,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-03-10,2021-03-29,5,≤ 10k,≤ 100,2021-03-10 19:15:00+00:00,2021-03-29 19:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR130531855786049536
53,CR18478426776141824,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-03-05,2021-03-05,1,≤ 10k,≤ 100,2021-03-05 10:00:00+00:00,2021-03-05 16:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR18478426776141824
54,CR373039040896696320,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-03-05,2021-03-05,1,≤ 10k,≤ 100,2021-03-05 10:00:00+00:00,2021-03-05 13:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR373039040896696320
55,CR9189752544690176,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-03-05,2021-03-05,1,≤ 10k,≤ 100,2021-03-05 10:15:00+00:00,2021-03-05 16:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR9189752544690176
56,CR33959550495227904,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-03-04,2021-03-05,2,≤ 10k,≤ 100,2021-03-04 14:00:00+00:00,2021-03-05 16:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR33959550495227904
57,CR557080794711982080,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-03-04,2021-03-05,2,≤ 10k,≤ 100,2021-03-04 13:45:00+00:00,2021-03-05 15:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR557080794711982080
58,CR258013631956910080,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-02-27,2021-02-27,1,≤ 10k,≤ 100,2021-02-27 20:00:00+00:00,2021-02-28 01:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR258013631956910080
59,CR74069734676496384,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-02-26,2021-02-28,3,≤ 10k,≤ 100,2021-02-26 19:30:00+00:00,2021-02-28 17:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR74069734676496384
60,CR389123796499431424,Video,AR409178888590065664,SECOND AMENDMENT FOUNDATION,EIN ID 91-6184167,2021-02-26,2021-02-26,1,≤ 10k,≤ 100,2021-02-26 23:00:00+00:00,2021-02-26 23:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR409178888590065664/creative/CR389123796499431424
61,CR311624616336424960,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,100-1k,2020-11-03 12:15:00+00:00,2020-11-03 23:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR311624616336424960
62,CR98125846501392384,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,≤ 100,2020-11-03 13:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR98125846501392384
63,CR440962368134971392,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,≤ 100,2020-11-03 13:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR440962368134971392
64,CR481037367944151040,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,≤ 100,2020-11-03 12:15:00+00:00,2020-11-03 23:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR481037367944151040
65,CR389522816141099008,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,≤ 100,2020-11-03 12:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR389522816141099008
66,CR472065353061498880,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,≤ 100,2020-11-03 13:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR472065353061498880
67,CR298113817454313472,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-11-03,2020-11-03,1,10k-100k,100-1k,2020-11-03 21:15:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR298113817454313472
68,CR8827910139936768,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-11-03,2020-11-03,1,10k-100k,100-1k,2020-11-03 21:15:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR8827910139936768
69,CR550315396587061248,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,100-1k,2020-11-03 13:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR550315396587061248
70,CR99955433850011648,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,≤ 100,2020-11-03 12:15:00+00:00,2020-11-03 23:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR99955433850011648
71,CR71077688659410944,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,100-1k,2020-11-03 12:15:00+00:00,2020-11-03 23:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR71077688659410944
72,CR509360787475660800,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,10k-100k,1k-50k,2020-11-03 12:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR509360787475660800
73,CR104107189756493824,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-03,2020-11-03,1,≤ 10k,100-1k,2020-11-03 13:15:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR104107189756493824
74,CR350881579494539264,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-11-02,2020-11-03,2,10k-100k,100-1k,2020-11-02 22:00:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR350881579494539264
75,CR15293038511259648,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-11-02,2020-11-03,2,10k-100k,100-1k,2020-11-02 18:15:00+00:00,2020-11-03 23:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR15293038511259648
76,CR110713055616172032,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-11-02,2020-11-03,2,100k-1M,1k-50k,2020-11-03 03:45:00+00:00,2020-11-04 05:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR110713055616172032
77,CR459038339295608832,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-11-02,2020-11-03,2,100k-1M,1k-50k,2020-11-03 05:15:00+00:00,2020-11-04 05:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR459038339295608832
78,CR252937083692253184,Video,AR562682153620471808,BLACKPAC,FEC ID C00609388,2020-11-02,2020-11-02,1,10k-100k,1k-50k,2020-11-02 22:30:00+00:00,2020-11-03 05:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR562682153620471808/creative/CR252937083692253184
79,CR218174924068487168,Video,AR562682153620471808,BLACKPAC,FEC ID C00609388,2020-11-02,2020-11-02,1,100k-1M,1k-50k,2020-11-02 22:30:00+00:00,2020-11-03 05:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR562682153620471808/creative/CR218174924068487168
80,CR418837995160862720,Video,AR562682153620471808,BLACKPAC,FEC ID C00609388,2020-11-02,2020-11-02,1,100k-1M,1k-50k,2020-11-02 22:30:00+00:00,2020-11-03 05:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR562682153620471808/creative/CR418837995160862720
81,CR56491739204026368,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-02,2020-11-03,2,≤ 10k,≤ 100,2020-11-03 05:00:00+00:00,2020-11-03 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR56491739204026368
82,CR225049242564034560,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-02,2020-11-03,2,≤ 10k,≤ 100,2020-11-02 15:00:00+00:00,2020-11-03 20:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR225049242564034560
83,CR114055570964611072,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-11-02,2020-11-03,2,≤ 10k,100-1k,2020-11-02 18:15:00+00:00,2020-11-03 23:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR114055570964611072
84,CR84922910875058176,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-11-02,2020-11-03,2,10k-100k,100-1k,2020-11-02 18:15:00+00:00,2020-11-03 23:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR84922910875058176
85,CR168837638306922496,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-11-02,2020-11-03,2,100k-1M,1k-50k,2020-11-02 18:15:00+00:00,2020-11-03 23:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR168837638306922496
86,CR190229736536932352,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-11-02,2020-11-03,2,100k-1M,1k-50k,2020-11-03 05:15:00+00:00,2020-11-04 05:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR190229736536932352
87,CR480008225060552704,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-11-02,2020-11-03,2,100k-1M,1k-50k,2020-11-03 05:15:00+00:00,2020-11-04 04:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR480008225060552704
88,CR377295319127293952,Video,AR562682153620471808,BLACKPAC,FEC ID C00609388,2020-11-02,2020-11-02,1,10k-100k,1k-50k,2020-11-02 16:00:00+00:00,2020-11-03 04:45:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR562682153620471808/creative/CR377295319127293952
89,CR206876342581460992,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-11-01,2020-11-03,3,100k-1M,1k-50k,2020-11-01 20:00:00+00:00,2020-11-04 04:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR206876342581460992
90,CR237838590019633152,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-11-01,2020-11-03,3,1M-10M,1k-50k,2020-11-01 20:00:00+00:00,2020-11-04 04:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR237838590019633152
91,CR259793638203064320,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-11-01,2020-11-02,2,100k-1M,1k-50k,2020-11-02 00:30:00+00:00,2020-11-03 05:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR259793638203064320
92,CR552246139005435904,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-01,2020-11-03,3,10k-100k,1k-50k,2020-11-01 07:30:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR552246139005435904
93,CR309896184057561088,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-11-01,2020-11-02,2,≤ 10k,≤ 100,2020-11-02 03:00:00+00:00,2020-11-02 18:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR309896184057561088
94,CR273585912061886464,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-01,2020-11-03,3,10k-100k,100-1k,2020-11-01 07:30:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR273585912061886464
95,CR426989774369193984,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-01,2020-11-03,3,10k-100k,1k-50k,2020-11-01 07:30:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR426989774369193984
96,CR125248599335370752,Text,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-11-01,2020-11-03,3,10k-100k,1k-50k,2020-11-01 07:30:00+00:00,2020-11-03 23:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR125248599335370752
97,CR556169196493340672,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-03,4,10k-100k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR556169196493340672
98,CR6501343535562752,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-03,4,10k-100k,1k-50k,2020-10-31 19:00:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR6501343535562752
99,CR445690268134408192,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR445690268134408192
100,CR36847864462180352,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-03,4,10k-100k,1k-50k,2020-10-31 19:00:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR36847864462180352
101,CR218962174393974784,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR218962174393974784
102,CR552228546819391488,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR552228546819391488
103,CR340559364332978176,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-03,4,10k-100k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 23:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR340559364332978176
104,CR131423456636960768,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,≤ 100,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR131423456636960768
105,CR554251648214499328,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR554251648214499328
106,CR484674552408834048,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,10k-100k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR484674552408834048
107,CR495652076500549632,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,≤ 100,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR495652076500549632
108,CR338641816054136832,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,10k-100k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 03:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR338641816054136832
109,CR570665157793939456,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR570665157793939456
110,CR566020820678213632,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,10k-100k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 03:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR566020820678213632
111,CR167082817748992000,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR167082817748992000
112,CR92914161385734144,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR92914161385734144
113,CR27611966788861952,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR27611966788861952
114,CR347596238750744576,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR347596238750744576
115,CR311004491778359296,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,100-1k,2020-10-31 19:00:00+00:00,2020-11-03 03:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR311004491778359296
116,CR86950410316677120,Video,AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",FEC ID C00580100,2020-10-31,2020-11-02,3,≤ 10k,≤ 100,2020-10-31 19:00:00+00:00,2020-11-03 02:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR105500339708362752/creative/CR86950410316677120
